Location,INDICATOR,SUBJECT,MEASURE,Date,Value,Numar_persoane,Barbati,Femei
DEU,EMPEDU,Liceu,PC_25_64,2007,74.382507,54,10,44
DEU,EMPEDU,Liceu,PC_25_64,2008,75.336967,15,3,12
DEU,EMPEDU,Liceu,PC_25_64,2009,75.499069,90,37,53
DEU,EMPEDU,Liceu,PC_25_64,2010,76.321815,94,74,20
DEU,EMPEDU,Liceu,PC_25_64,2011,77.594276,98,32,66
DEU,EMPEDU,Liceu,PC_25_64,2012,78.183426,85,11,74
DEU,EMPEDU,Liceu,PC_25_64,2013,78.824455,41,22,19
DEU,EMPEDU,Liceu,PC_25_64,2014,79.660805,41,40,1
DEU,EMPEDU,Liceu,PC_25_64,2015,79.915161,82,22,60
DEU,EMPEDU,Liceu,PC_25_64,2016,80.961189,45,43,2
DEU,EMPEDU,Liceu,PC_25_64,2017,81.59716,69,52,17
DEU,EMPEDU,Liceu,PC_25_64,2018,82.278389,82,18,64
DEU,EMPEDU,Liceu,PC_25_64,2019,82.785255,98,24,74
DEU,EMPEDU,Liceu,PC_25_64,2020,82.157883,61,56,5
DEU,EMPEDU,Liceu,PC_25_64,2021,81.660042,36,3,33
SWE,EMPEDU,Facultate,PC_25_64,1981,92.399086,68,28,40
SWE,EMPEDU,Facultate,PC_25_64,1989,94.84536,92,37,55
SWE,EMPEDU,Facultate,PC_25_64,1991,94.205208,98,53,45
SWE,EMPEDU,Facultate,PC_25_64,1992,92.72493,23,21,2
SWE,EMPEDU,Facultate,PC_25_64,1994,89.169609,40,1,39
SWE,EMPEDU,Facultate,PC_25_64,1995,89.021278,70,19,51
SWE,EMPEDU,Facultate,PC_25_64,1997,85.04789,47,44,3
SWE,EMPEDU,Facultate,PC_25_64,1998,85.486671,14,13,1
SWE,EMPEDU,Facultate,PC_25_64,1999,85.57621,15,11,4
SWE,EMPEDU,Facultate,PC_25_64,2000,86.682968,26,15,11
SWE,EMPEDU,Facultate,PC_25_64,2001,86.905029,67,37,30
SWE,EMPEDU,Facultate,PC_25_64,2002,86.493332,21,8,13
SWE,EMPEDU,Facultate,PC_25_64,2003,85.805298,95,34,61
SWE,EMPEDU,Facultate,PC_25_64,2004,85.397186,23,6,17
SWE,EMPEDU,Facultate,PC_25_64,2005,87.30426,92,42,50
SWE,EMPEDU,Facultate,PC_25_64,2006,87.245148,25,22,3
SWE,EMPEDU,Facultate,PC_25_64,2007,88.542068,60,54,6
SWE,EMPEDU,Facultate,PC_25_64,2008,89.129097,28,9,19
SWE,EMPEDU,Facultate,PC_25_64,2009,88.029755,90,43,47
SWE,EMPEDU,Facultate,PC_25_64,2010,87.688011,35,14,21
SWE,EMPEDU,Facultate,PC_25_64,2011,88.672157,62,40,22
SWE,EMPEDU,Facultate,PC_25_64,2012,88.743256,33,12,21
SWE,EMPEDU,Facultate,PC_25_64,2013,89.16275,58,20,38
SWE,EMPEDU,Facultate,PC_25_64,2014,88.982208,76,64,12
SWE,EMPEDU,Facultate,PC_25_64,2015,89.265251,49,3,46
SWE,EMPEDU,Facultate,PC_25_64,2016,89.555557,78,23,55
SWE,EMPEDU,Facultate,PC_25_64,2017,89.491867,18,13,5
SWE,EMPEDU,Facultate,PC_25_64,2018,89.826408,15,6,9
SWE,EMPEDU,Facultate,PC_25_64,2019,90.267899,13,12,1
SWE,EMPEDU,Facultate,PC_25_64,2020,89.290382,75,37,38
SWE,EMPEDU,Facultate,PC_25_64,2021,89.115112,52,2,50
FRA,EMPEDU,Facultate,PC_25_64,1981,85.391571,89,40,49
FRA,EMPEDU,Facultate,PC_25_64,1989,86.34095,97,3,94
FRA,EMPEDU,Facultate,PC_25_64,1991,84.780327,32,5,27
FRA,EMPEDU,Facultate,PC_25_64,1992,83.850479,58,57,1
FRA,EMPEDU,Facultate,PC_25_64,1994,81.799568,34,19,15
FRA,EMPEDU,Facultate,PC_25_64,1995,82.043213,92,40,52
FRA,EMPEDU,Facultate,PC_25_64,1997,81.335442,39,21,18
FRA,EMPEDU,Facultate,PC_25_64,1998,81.578934,21,14,7
FRA,EMPEDU,Facultate,PC_25_64,1999,81.826332,59,20,39
FRA,EMPEDU,Facultate,PC_25_64,2000,83.199219,69,23,46
FRA,EMPEDU,Facultate,PC_25_64,2001,83.749779,93,54,39
FRA,EMPEDU,Facultate,PC_25_64,2002,83.337845,75,43,32
FRA,EMPEDU,Facultate,PC_25_64,2003,83.293671,40,5,35
FRA,EMPEDU,Facultate,PC_25_64,2004,82.947655,40,16,24
FRA,EMPEDU,Facultate,PC_25_64,2005,82.958748,79,28,51
FRA,EMPEDU,Facultate,PC_25_64,2006,83.028023,27,0,27
FRA,EMPEDU,Facultate,PC_25_64,2007,83.373955,12,1,11
FRA,EMPEDU,Facultate,PC_25_64,2008,84.568871,21,2,19
FRA,EMPEDU,Facultate,PC_25_64,2009,83.497665,79,53,26
FRA,EMPEDU,Facultate,PC_25_64,2010,83.601295,38,1,37
FRA,EMPEDU,Facultate,PC_25_64,2011,83.85379,35,34,1
FRA,EMPEDU,Facultate,PC_25_64,2012,84.367378,89,69,20
FRA,EMPEDU,Facultate,PC_25_64,2013,84.391151,12,1,11
FRA,EMPEDU,Facultate,PC_25_64,2014,83.842064,24,10,14
FRA,EMPEDU,Facultate,PC_25_64,2015,83.858223,54,34,20
FRA,EMPEDU,Facultate,PC_25_64,2016,84.971085,85,40,45
FRA,EMPEDU,Facultate,PC_25_64,2017,85.156898,48,10,38
FRA,EMPEDU,Facultate,PC_25_64,2018,84.914436,13,5,8
FRA,EMPEDU,Facultate,PC_25_64,2019,85.562065,97,90,7
FRA,EMPEDU,Facultate,PC_25_64,2020,84.995026,51,16,35
FRA,EMPEDU,Facultate,PC_25_64,2021,86.304695,32,12,20
GBR,EMPEDU,Liceu,PC_25_64,1997,79.218559,70,7,63
GBR,EMPEDU,Liceu,PC_25_64,1998,80.131256,45,10,35
GBR,EMPEDU,Liceu,PC_25_64,1999,80.507446,52,4,48
GBR,EMPEDU,Liceu,PC_25_64,2000,81.101631,16,12,4
GBR,EMPEDU,Liceu,PC_25_64,2001,80.969528,97,35,62
GBR,EMPEDU,Liceu,PC_25_64,2002,81.046165,72,31,41
GBR,EMPEDU,Liceu,PC_25_64,2003,81.48317,80,47,33
GBR,EMPEDU,Liceu,PC_25_64,2004,81.27282,83,31,52
GBR,EMPEDU,Liceu,PC_25_64,2005,81.541336,37,29,8
GBR,EMPEDU,Liceu,PC_25_64,2006,81.555374,98,91,7
GBR,EMPEDU,Liceu,PC_25_64,2007,82.311554,30,1,29
GBR,EMPEDU,Liceu,PC_25_64,2008,80.075142,29,11,18
GBR,EMPEDU,Liceu,PC_25_64,2009,78.278038,78,45,33
GBR,EMPEDU,Liceu,PC_25_64,2010,78.149933,33,3,30
GBR,EMPEDU,Liceu,PC_25_64,2011,78.200439,59,30,29
GBR,EMPEDU,Liceu,PC_25_64,2012,78.788223,98,73,25
GBR,EMPEDU,Liceu,PC_25_64,2013,78.741623,64,16,48
GBR,EMPEDU,Liceu,PC_25_64,2014,79.977501,83,32,51
GBR,EMPEDU,Liceu,PC_25_64,2015,79.996025,34,27,7
GBR,EMPEDU,Liceu,PC_25_64,2016,80.095856,55,10,45
GBR,EMPEDU,Liceu,PC_25_64,2017,81.025444,30,19,11
GBR,EMPEDU,Liceu,PC_25_64,2018,81.076607,48,46,2
GBR,EMPEDU,Liceu,PC_25_64,2019,81.382515,72,39,33
GBR,EMPEDU,Liceu,PC_25_64,2020,80.407974,68,12,56
GBR,EMPEDU,Liceu,PC_25_64,2021,79.489334,23,14,9
LVA,EMPEDU,Facultate,PC_25_64,1996,78.142929,12,7,5
LVA,EMPEDU,Facultate,PC_25_64,1997,79.3685,32,22,10
LVA,EMPEDU,Facultate,PC_25_64,1998,80.764458,29,24,5
LVA,EMPEDU,Facultate,PC_25_64,1999,79.607506,81,44,37
LVA,EMPEDU,Facultate,PC_25_64,2000,80.655174,66,4,62
LVA,EMPEDU,Facultate,PC_25_64,2001,83.193939,77,41,36
LVA,EMPEDU,Facultate,PC_25_64,2002,82.150406,12,11,1
LVA,EMPEDU,Facultate,PC_25_64,2003,82.426674,15,3,12
LVA,EMPEDU,Facultate,PC_25_64,2004,83.318512,38,1,37
LVA,EMPEDU,Facultate,PC_25_64,2005,83.860184,37,29,8
LVA,EMPEDU,Facultate,PC_25_64,2006,86.618645,23,16,7
LVA,EMPEDU,Facultate,PC_25_64,2007,87.816917,71,15,56
LVA,EMPEDU,Facultate,PC_25_64,2008,87.447395,91,69,22
LVA,EMPEDU,Facultate,PC_25_64,2009,83.478912,72,49,23
LVA,EMPEDU,Facultate,PC_25_64,2010,80.679451,52,46,6
LVA,EMPEDU,Facultate,PC_25_64,2011,84.378738,18,9,9
LVA,EMPEDU,Facultate,PC_25_64,2012,86.206024,28,9,19
LVA,EMPEDU,Facultate,PC_25_64,2013,85.222244,49,20,29
LVA,EMPEDU,Facultate,PC_25_64,2014,84.241226,42,27,15
LVA,EMPEDU,Facultate,PC_25_64,2015,85.839233,42,10,32
LVA,EMPEDU,Facultate,PC_25_64,2016,87.164864,75,35,40
LVA,EMPEDU,Facultate,PC_25_64,2017,87.564568,79,7,72
LVA,EMPEDU,Facultate,PC_25_64,2018,89.074181,25,4,21
LVA,EMPEDU,Facultate,PC_25_64,2019,89.259491,29,16,13
LVA,EMPEDU,Facultate,PC_25_64,2020,86.765167,35,16,19
LVA,EMPEDU,Facultate,PC_25_64,2021,85.941711,99,96,3
SVK,EMPEDU,Liceu,PC_25_64,1997,75.89325,41,26,15
SVK,EMPEDU,Liceu,PC_25_64,1998,75.052551,23,10,13
SVK,EMPEDU,Liceu,PC_25_64,1999,72.4674,92,76,16
SVK,EMPEDU,Liceu,PC_25_64,2000,70.631248,33,30,3
SVK,EMPEDU,Liceu,PC_25_64,2001,70.176605,24,9,15
SVK,EMPEDU,Liceu,PC_25_64,2002,70.455505,43,3,40
SVK,EMPEDU,Liceu,PC_25_64,2003,71.219193,53,27,26
SVK,EMPEDU,Liceu,PC_25_64,2004,70.273842,73,49,24
SVK,EMPEDU,Liceu,PC_25_64,2005,70.792473,90,59,31
SVK,EMPEDU,Liceu,PC_25_64,2006,71.914993,36,35,1
SVK,EMPEDU,Liceu,PC_25_64,2007,73.156708,20,16,4
SVK,EMPEDU,Liceu,PC_25_64,2008,74.797981,90,74,16
SVK,EMPEDU,Liceu,PC_25_64,2009,71.99398,45,26,19
SVK,EMPEDU,Liceu,PC_25_64,2010,69.939819,49,4,45
SVK,EMPEDU,Liceu,PC_25_64,2011,70.134682,86,29,57
SVK,EMPEDU,Liceu,PC_25_64,2012,70.252365,95,0,95
SVK,EMPEDU,Liceu,PC_25_64,2013,69.917427,15,2,13
SVK,EMPEDU,Liceu,PC_25_64,2014,71.11071,39,34,5
SVK,EMPEDU,Liceu,PC_25_64,2015,72.606094,62,3,59
SVK,EMPEDU,Liceu,PC_25_64,2016,74.301598,89,2,87
SVK,EMPEDU,Liceu,PC_25_64,2017,75.367386,95,59,36
SVK,EMPEDU,Liceu,PC_25_64,2018,76.875427,44,38,6
SVK,EMPEDU,Liceu,PC_25_64,2019,78.388824,19,13,6
SVK,EMPEDU,Liceu,PC_25_64,2020,76.962738,35,23,12
SVK,EMPEDU,Liceu,PC_25_64,2021,78.837906,77,42,35
NZL,EMPEDU,Gimnaziu,PC_25_64,1981,66.543015,46,32,14
NZL,EMPEDU,Gimnaziu,PC_25_64,1990,61.354755,30,21,9
NZL,EMPEDU,Gimnaziu,PC_25_64,1991,60.425709,75,50,25
NZL,EMPEDU,Gimnaziu,PC_25_64,1992,59.50655,62,60,2
NZL,EMPEDU,Gimnaziu,PC_25_64,1994,60.182285,34,8,26
NZL,EMPEDU,Gimnaziu,PC_25_64,1995,63.217003,61,38,23
NZL,EMPEDU,Gimnaziu,PC_25_64,1997,63.135017,96,73,23
NZL,EMPEDU,Gimnaziu,PC_25_64,1998,62.429726,73,45,28
NZL,EMPEDU,Gimnaziu,PC_25_64,1999,63.565891,34,17,17
NZL,EMPEDU,Gimnaziu,PC_25_64,2000,64.795921,25,6,19
NZL,EMPEDU,Gimnaziu,PC_25_64,2001,65.96241,19,13,6
NZL,EMPEDU,Gimnaziu,PC_25_64,2002,67.086914,24,17,7
NZL,EMPEDU,Gimnaziu,PC_25_64,2003,67.406067,97,12,85
NZL,EMPEDU,Gimnaziu,PC_25_64,2004,68.893494,44,33,11
NZL,EMPEDU,Gimnaziu,PC_25_64,2005,69.995422,11,3,8
NZL,EMPEDU,Gimnaziu,PC_25_64,2006,70.357254,51,37,14
NZL,EMPEDU,Gimnaziu,PC_25_64,2007,71.000168,68,40,28
NZL,EMPEDU,Gimnaziu,PC_25_64,2008,70.518951,91,60,31
NZL,EMPEDU,Gimnaziu,PC_25_64,2009,69.012177,47,28,19
NZL,EMPEDU,Gimnaziu,PC_25_64,2010,68.435654,35,25,10
NZL,EMPEDU,Gimnaziu,PC_25_64,2011,68.011421,90,58,32
NZL,EMPEDU,Gimnaziu,PC_25_64,2012,68.280144,34,28,6
NZL,EMPEDU,Gimnaziu,PC_25_64,2013,68.414581,63,44,19
NZL,EMPEDU,Gimnaziu,PC_25_64,2014,70.867348,31,29,2
NZL,EMPEDU,Gimnaziu,PC_25_64,2015,69.111115,92,33,59
NZL,EMPEDU,Gimnaziu,PC_25_64,2016,71.655121,90,32,58
NZL,EMPEDU,Gimnaziu,PC_25_64,2017,72.886696,49,38,11
NZL,EMPEDU,Gimnaziu,PC_25_64,2018,72.096405,71,69,2
NZL,EMPEDU,Gimnaziu,PC_25_64,2019,71.739586,99,36,63
NZL,EMPEDU,Gimnaziu,PC_25_64,2020,70.753769,74,64,10
NZL,EMPEDU,Gimnaziu,PC_25_64,2021,71.532417,31,0,31
CHE,EMPEDU,Facultate,PC_25_64,1989,89.68119,85,14,71
CHE,EMPEDU,Facultate,PC_25_64,1991,90.475708,79,4,75
CHE,EMPEDU,Facultate,PC_25_64,1992,89.794479,92,84,8
CHE,EMPEDU,Facultate,PC_25_64,1994,88.274429,74,48,26
CHE,EMPEDU,Facultate,PC_25_64,1995,90.198669,58,25,33
CHE,EMPEDU,Facultate,PC_25_64,1997,89.109146,85,81,4
CHE,EMPEDU,Facultate,PC_25_64,1998,90.316689,84,0,84
CHE,EMPEDU,Facultate,PC_25_64,1999,90.658318,19,6,13
CHE,EMPEDU,Facultate,PC_25_64,2000,90.403908,36,32,4
CHE,EMPEDU,Facultate,PC_25_64,2001,91.333633,74,58,16
CHE,EMPEDU,Facultate,PC_25_64,2002,90.575165,87,23,64
CHE,EMPEDU,Facultate,PC_25_64,2003,89.6521,52,1,51
CHE,EMPEDU,Facultate,PC_25_64,2004,89.670784,59,34,25
CHE,EMPEDU,Facultate,PC_25_64,2005,90.017555,57,33,24
CHE,EMPEDU,Facultate,PC_25_64,2006,90.179916,48,33,15
CHE,EMPEDU,Facultate,PC_25_64,2007,89.997292,20,19,1
CHE,EMPEDU,Facultate,PC_25_64,2008,90.469116,17,5,12
CHE,EMPEDU,Facultate,PC_25_64,2009,89.604568,77,37,40
CHE,EMPEDU,Facultate,PC_25_64,2010,87.327576,23,14,9
CHE,EMPEDU,Facultate,PC_25_64,2011,87.892036,13,10,3
CHE,EMPEDU,Facultate,PC_25_64,2012,88.552856,40,32,8
CHE,EMPEDU,Facultate,PC_25_64,2013,88.081001,94,50,44
CHE,EMPEDU,Facultate,PC_25_64,2014,88.040604,10,6,4
CHE,EMPEDU,Facultate,PC_25_64,2015,88.198875,24,13,11
CHE,EMPEDU,Facultate,PC_25_64,2016,88.492294,70,27,43
CHE,EMPEDU,Facultate,PC_25_64,2017,88.253677,43,34,9
CHE,EMPEDU,Facultate,PC_25_64,2018,88.679741,41,4,37
CHE,EMPEDU,Facultate,PC_25_64,2019,89.3713,97,86,11
CHE,EMPEDU,Facultate,PC_25_64,2020,88.934608,91,39,52
CHE,EMPEDU,Facultate,PC_25_64,2021,88.962387,99,30,69
USA,EMPEDU,Liceu,PC_25_64,1981,71.369842,28,11,17
USA,EMPEDU,Liceu,PC_25_64,1982,69.661493,18,3,15
USA,EMPEDU,Liceu,PC_25_64,1983,68.645998,59,54,5
USA,EMPEDU,Liceu,PC_25_64,1984,71.014016,33,6,27
USA,EMPEDU,Liceu,PC_25_64,1985,72.354134,84,23,61
USA,EMPEDU,Liceu,PC_25_64,1986,72.188388,37,25,12
USA,EMPEDU,Liceu,PC_25_64,1987,73.265437,88,72,16
USA,EMPEDU,Liceu,PC_25_64,1988,74.343229,39,16,23
USA,EMPEDU,Liceu,PC_25_64,1989,75.668225,41,13,28
USA,EMPEDU,Liceu,PC_25_64,1990,75.806028,87,36,51
USA,EMPEDU,Liceu,PC_25_64,1991,74.379862,84,8,76
USA,EMPEDU,Liceu,PC_25_64,1992,73.351265,67,31,36
USA,EMPEDU,Liceu,PC_25_64,1993,73.327965,82,74,8
USA,EMPEDU,Liceu,PC_25_64,1994,73.922516,71,25,46
USA,EMPEDU,Liceu,PC_25_64,1995,74.43557,46,10,36
USA,EMPEDU,Liceu,PC_25_64,1996,75.092949,62,26,36
USA,EMPEDU,Liceu,PC_25_64,1997,75.740555,75,58,17
USA,EMPEDU,Liceu,PC_25_64,1998,75.792206,55,29,26
USA,EMPEDU,Liceu,PC_25_64,1999,76.237419,66,39,27
USA,EMPEDU,Liceu,PC_25_64,2000,76.681938,13,1,12
USA,EMPEDU,Liceu,PC_25_64,2001,76.021034,91,59,32
USA,EMPEDU,Liceu,PC_25_64,2002,74.017136,72,57,15
USA,EMPEDU,Liceu,PC_25_64,2003,73.312019,80,76,4
USA,EMPEDU,Liceu,PC_25_64,2004,72.83976,75,1,74
USA,EMPEDU,Liceu,PC_25_64,2005,72.789757,82,22,60
USA,EMPEDU,Liceu,PC_25_64,2006,73.348991,51,5,46
USA,EMPEDU,Liceu,PC_25_64,2007,73.612854,19,15,4
USA,EMPEDU,Liceu,PC_25_64,2008,72.827103,76,24,52
USA,EMPEDU,Liceu,PC_25_64,2009,68.887581,48,44,4
USA,EMPEDU,Liceu,PC_25_64,2010,67.935326,21,1,20
USA,EMPEDU,Liceu,PC_25_64,2011,67.125801,21,19,2
USA,EMPEDU,Liceu,PC_25_64,2012,67.468834,86,77,9
USA,EMPEDU,Liceu,PC_25_64,2013,67.758492,31,16,15
USA,EMPEDU,Liceu,PC_25_64,2014,67.88089,68,4,64
USA,EMPEDU,Liceu,PC_25_64,2015,68.645622,50,26,24
USA,EMPEDU,Liceu,PC_25_64,2016,68.829735,90,67,23
USA,EMPEDU,Liceu,PC_25_64,2017,69.978073,55,40,15
USA,EMPEDU,Liceu,PC_25_64,2018,69.980186,47,17,30
USA,EMPEDU,Liceu,PC_25_64,2019,71.045883,85,3,82
USA,EMPEDU,Liceu,PC_25_64,2020,69.037971,94,3,91
USA,EMPEDU,Liceu,PC_25_64,2021,66.738869,97,3,94
AUS,EMPEDU,Facultate,PC_25_64,1989,76.489265,71,51,20
AUS,EMPEDU,Facultate,PC_25_64,1991,75.202911,96,70,26
AUS,EMPEDU,Facultate,PC_25_64,1993,82.031517,57,7,50
AUS,EMPEDU,Facultate,PC_25_64,1994,82.405853,32,0,32
AUS,EMPEDU,Facultate,PC_25_64,1995,83.269669,43,25,18
AUS,EMPEDU,Facultate,PC_25_64,1997,83.351204,74,71,3
AUS,EMPEDU,Facultate,PC_25_64,1998,83.751465,96,65,31
AUS,EMPEDU,Facultate,PC_25_64,1999,81.962997,24,19,5
AUS,EMPEDU,Facultate,PC_25_64,2000,82.878609,84,49,35
AUS,EMPEDU,Facultate,PC_25_64,2001,83.107796,98,69,29
AUS,EMPEDU,Facultate,PC_25_64,2002,83.477089,34,29,5
AUS,EMPEDU,Facultate,PC_25_64,2003,83.229851,57,42,15
AUS,EMPEDU,Facultate,PC_25_64,2004,83.272232,63,35,28
AUS,EMPEDU,Facultate,PC_25_64,2005,84.412949,89,49,40
AUS,EMPEDU,Facultate,PC_25_64,2006,84.353523,97,48,49
AUS,EMPEDU,Facultate,PC_25_64,2007,84.823486,51,0,51
AUS,EMPEDU,Facultate,PC_25_64,2008,83.105896,95,30,65
AUS,EMPEDU,Facultate,PC_25_64,2009,84.255821,78,43,35
AUS,EMPEDU,Facultate,PC_25_64,2010,84.019539,63,8,55
AUS,EMPEDU,Facultate,PC_25_64,2011,84.305344,43,2,41
AUS,EMPEDU,Facultate,PC_25_64,2012,84.437431,30,5,25
AUS,EMPEDU,Facultate,PC_25_64,2013,83.484528,92,33,59
AUS,EMPEDU,Facultate,PC_25_64,2014,82.947945,59,10,49
AUS,EMPEDU,Facultate,PC_25_64,2015,83.097328,32,22,10
AUS,EMPEDU,Facultate,PC_25_64,2016,83.515259,93,24,69
AUS,EMPEDU,Facultate,PC_25_64,2017,83.951401,98,70,28
AUS,EMPEDU,Facultate,PC_25_64,2018,84.066086,41,39,2
AUS,EMPEDU,Facultate,PC_25_64,2019,84.568695,23,20,3
AUS,EMPEDU,Facultate,PC_25_64,2020,81.466423,92,63,29
AUS,EMPEDU,Facultate,PC_25_64,2021,85.512535,58,56,2
KOR,EMPEDU,Liceu,PC_25_64,1995,71.229935,59,23,36
KOR,EMPEDU,Liceu,PC_25_64,1997,71.698799,30,29,1
KOR,EMPEDU,Liceu,PC_25_64,1998,66.465599,24,19,5
KOR,EMPEDU,Liceu,PC_25_64,1999,66.404625,18,10,8
KOR,EMPEDU,Liceu,PC_25_64,2000,68.740852,88,36,52
KOR,EMPEDU,Liceu,PC_25_64,2001,69.436409,84,48,36
KOR,EMPEDU,Liceu,PC_25_64,2002,70.557007,69,67,2
KOR,EMPEDU,Liceu,PC_25_64,2003,69.620415,13,3,10
KOR,EMPEDU,Liceu,PC_25_64,2004,70.199181,66,2,64
KOR,EMPEDU,Liceu,PC_25_64,2005,70.131943,69,48,21
KOR,EMPEDU,Liceu,PC_25_64,2006,70.428894,25,8,17
KOR,EMPEDU,Liceu,PC_25_64,2007,70.848465,22,21,1
KOR,EMPEDU,Liceu,PC_25_64,2008,70.694626,21,6,15
KOR,EMPEDU,Liceu,PC_25_64,2009,69.174683,16,10,6
KOR,EMPEDU,Liceu,PC_25_64,2010,70.131836,23,18,5
KOR,EMPEDU,Liceu,PC_25_64,2011,70.7957,69,37,32
KOR,EMPEDU,Liceu,PC_25_64,2012,70.957237,98,30,68
KOR,EMPEDU,Liceu,PC_25_64,2013,71.23275,54,43,11
KOR,EMPEDU,Liceu,PC_25_64,2014,72.231895,26,25,1
KOR,EMPEDU,Liceu,PC_25_64,2015,72.502853,84,64,20
KOR,EMPEDU,Liceu,PC_25_64,2016,72.534996,98,57,41
KOR,EMPEDU,Liceu,PC_25_64,2017,73.04821,44,8,36
KOR,EMPEDU,Liceu,PC_25_64,2018,72.433052,84,30,54
KOR,EMPEDU,Liceu,PC_25_64,2019,72.20945,97,57,40
KOR,EMPEDU,Liceu,PC_25_64,2020,70.40477,42,18,24
KOR,EMPEDU,Liceu,PC_25_64,2021,69.96904,26,11,15
AUS,EMPEDU,Gimnaziu,PC_25_64,1989,57.808041,90,84,6
AUS,EMPEDU,Gimnaziu,PC_25_64,1991,52.844791,11,3,8
AUS,EMPEDU,Gimnaziu,PC_25_64,1993,57.816246,96,39,57
AUS,EMPEDU,Gimnaziu,PC_25_64,1994,59.492508,94,63,31
AUS,EMPEDU,Gimnaziu,PC_25_64,1995,60.216778,67,55,12
AUS,EMPEDU,Gimnaziu,PC_25_64,1997,59.477005,59,7,52
AUS,EMPEDU,Gimnaziu,PC_25_64,1998,59.454018,80,39,41
AUS,EMPEDU,Gimnaziu,PC_25_64,1999,59.088787,71,51,20
AUS,EMPEDU,Gimnaziu,PC_25_64,2000,60.819241,98,54,44
AUS,EMPEDU,Gimnaziu,PC_25_64,2001,59.895683,43,22,21
AUS,EMPEDU,Gimnaziu,PC_25_64,2002,60.002323,47,16,31
AUS,EMPEDU,Gimnaziu,PC_25_64,2003,61.008137,15,10,5
AUS,EMPEDU,Gimnaziu,PC_25_64,2004,60.640072,31,27,4
AUS,EMPEDU,Gimnaziu,PC_25_64,2005,62.907692,39,8,31
AUS,EMPEDU,Gimnaziu,PC_25_64,2006,63.472088,79,0,79
AUS,EMPEDU,Gimnaziu,PC_25_64,2007,63.865177,55,46,9
AUS,EMPEDU,Gimnaziu,PC_25_64,2008,61.529007,35,24,11
AUS,EMPEDU,Gimnaziu,PC_25_64,2009,66.119377,76,12,64
AUS,EMPEDU,Gimnaziu,PC_25_64,2010,65.07019,10,6,4
AUS,EMPEDU,Gimnaziu,PC_25_64,2011,65.794937,26,20,6
AUS,EMPEDU,Gimnaziu,PC_25_64,2012,66.24485,71,7,64
AUS,EMPEDU,Gimnaziu,PC_25_64,2013,60.332756,89,56,33
AUS,EMPEDU,Gimnaziu,PC_25_64,2014,59.668468,26,9,17
AUS,EMPEDU,Gimnaziu,PC_25_64,2015,58.48666,25,14,11
AUS,EMPEDU,Gimnaziu,PC_25_64,2016,58.07053,17,1,16
AUS,EMPEDU,Gimnaziu,PC_25_64,2017,58.893112,73,70,3
AUS,EMPEDU,Gimnaziu,PC_25_64,2018,60.128365,34,23,11
AUS,EMPEDU,Gimnaziu,PC_25_64,2019,61.919876,27,19,8
AUS,EMPEDU,Gimnaziu,PC_25_64,2020,56.469299,87,57,30
AUS,EMPEDU,Gimnaziu,PC_25_64,2021,59.654552,53,28,25
AUT,EMPEDU,Liceu,PC_25_64,2004,72.127136,67,46,21
AUT,EMPEDU,Liceu,PC_25_64,2005,72.82415,68,34,34
AUT,EMPEDU,Liceu,PC_25_64,2006,73.169075,58,6,52
AUT,EMPEDU,Liceu,PC_25_64,2007,74.221077,57,6,51
AUT,EMPEDU,Liceu,PC_25_64,2008,75.710861,15,4,11
AUT,EMPEDU,Liceu,PC_25_64,2009,75.334251,92,57,35
AUT,EMPEDU,Liceu,PC_25_64,2010,75.857109,41,13,28
AUT,EMPEDU,Liceu,PC_25_64,2011,75.619888,36,29,7
AUT,EMPEDU,Liceu,PC_25_64,2012,75.85466,11,4,7
AUT,EMPEDU,Liceu,PC_25_64,2013,76.202034,54,17,37
AUT,EMPEDU,Liceu,PC_25_64,2014,75.902626,86,62,24
AUT,EMPEDU,Liceu,PC_25_64,2015,75.731094,21,10,11
AUT,EMPEDU,Liceu,PC_25_64,2016,75.909683,44,13,31
AUT,EMPEDU,Liceu,PC_25_64,2017,76.641907,27,22,5
AUT,EMPEDU,Liceu,PC_25_64,2018,77.626114,75,23,52
AUT,EMPEDU,Liceu,PC_25_64,2019,78.067055,84,33,51
AUT,EMPEDU,Liceu,PC_25_64,2020,76.374619,44,27,17
AUT,EMPEDU,Liceu,PC_25_64,2021,75.872192,68,43,25
EST,EMPEDU,Liceu,PC_25_64,1997,74.686195,82,81,1
EST,EMPEDU,Liceu,PC_25_64,1998,73.835678,46,17,29
EST,EMPEDU,Liceu,PC_25_64,1999,71.047562,35,9,26
EST,EMPEDU,Liceu,PC_25_64,2000,68.715416,80,16,64
EST,EMPEDU,Liceu,PC_25_64,2001,69.13546,48,30,18
EST,EMPEDU,Liceu,PC_25_64,2002,70.491905,54,10,44
EST,EMPEDU,Liceu,PC_25_64,2003,71.890823,45,20,25
EST,EMPEDU,Liceu,PC_25_64,2004,70.74337,78,11,67
EST,EMPEDU,Liceu,PC_25_64,2005,72.475014,95,11,84
EST,EMPEDU,Liceu,PC_25_64,2006,77.78727,85,23,62
EST,EMPEDU,Liceu,PC_25_64,2007,79.235893,83,15,68
EST,EMPEDU,Liceu,PC_25_64,2008,79.473145,60,49,11
EST,EMPEDU,Liceu,PC_25_64,2009,71.598534,82,73,9
EST,EMPEDU,Liceu,PC_25_64,2010,68.764526,61,36,25
